evaluation_protocol,analysis_family,model_name,modality,submodality,modality_combination,fusion_method,feature_strategy,selected_feature_k,metric_split,audit_model,specification_rank,n_specifications_in_protocol,auroc,auprc,balanced_accuracy,f1,n_samples,n_participants,table_source
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,2,70,0.8488400850769154,0.7804557486488084,0.7767843893752782,0.6947368421052632,431.0,431.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,3,70,0.8487658900924965,0.782537496789698,0.7576173517336895,0.6716981132075471,431.0,431.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,4,70,0.8476484118827388,0.7915141240598491,0.7657221161846033,0.6846153846153846,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,5,70,0.8474526501247982,0.7912993029966151,0.7638256741545539,0.6821705426356589,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,6,70,0.8470611266089171,0.7906664431123619,0.7666397494249498,0.6882591093117408,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,7,70,0.8440796608498472,0.766626498770025,0.7477817213842058,0.6586345381526104,432.0,432.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,8,70,0.8438578329882678,0.7659045257401569,0.7441585329784088,0.6532258064516129,432.0,432.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,lightgbm_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,9,70,0.8432142421655896,0.7653864069973826,0.7796366296793074,0.7,434.0,434.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,,,,compare_is10_top800_lightgbm,800.0,test,,10,70,0.8432142421655896,0.7594012055134283,0.7437019875624924,0.6530612244897959,434.0,434.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,11,70,0.843118406783003,0.7652349813482227,0.7405353445726117,0.6477732793522267,432.0,432.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,xgboost_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,12,70,0.8383124009267163,0.7475956176440179,0.7519326911352274,0.6641221374045801,434.0,434.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,svc_rbf_f60,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,13,70,0.837370919590858,0.7648363787601833,0.7754612636421475,0.6910299003322259,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,14,70,0.8365187713310581,0.7583868562268331,0.7516211604095564,0.6642335766423357,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,15,70,0.8364700146270112,0.7588226820812349,0.7514627011214042,0.6642066420664207,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,16,70,0.835787420770356,0.7574272532825266,0.7548756704046806,0.6691449814126395,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,svc_rbf_f60,multimodal,,cough+breath+speech,,compare_is10_top800_lightgbm,800.0,test,,17,70,0.8351634762823366,0.759803326824897,0.7473537122223871,0.6554054054054054,431.0,431.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,catboost_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,18,70,0.8345323741007195,0.7492453665652655,0.7615778563589806,0.6707692307692308,434.0,434.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,svc_rbf_f60,speech,,,,compare_is10_top800_lightgbm,800.0,test,,19,70,0.8316302889891476,0.74950755449028,0.7544933544689671,0.6693548387096774,434.0,434.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,svc_rbf_f60,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,20,70,0.8297101449275364,0.7391211546220244,0.7395740905057675,0.6453900709219859,432.0,432.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,lightgbm_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,21,70,0.8295058486512294,0.7518517397522787,0.7380162329911674,0.6459143968871596,437.0,437.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,,,,compare_is10_top800_lightgbm,800.0,test,,22,70,0.8288135593220338,0.7550456310491447,0.7459775602769158,0.6571428571428571,437.0,437.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,xgboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,23,70,0.8281690140845068,0.7449824933934222,0.7264144187156839,0.6296296296296297,437.0,437.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,catboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,24,70,0.8256147051802339,0.7468831652928212,0.7243256147051802,0.6259541984732825,437.0,437.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,25,70,0.8231292517006803,0.7479747918636425,0.7400161503450301,0.6470588235294118,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,26,70,0.8209758723633339,0.7459395476897615,0.73706748886605,0.6428571428571429,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,,cough+breath+speech,,compare_is10_top800_lightgbm,800.0,test,,27,70,0.8195330662313893,0.7577740530360113,0.7629222931196518,0.6758620689655173,431.0,431.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,catboost_smote_f80,multimodal,,cough+speech,,compare_is10_top800_lightgbm,800.0,test,,28,70,0.8184554397298487,0.7555731835791756,0.7580017618558215,0.6714801444043321,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,29,70,0.8183722764468107,0.7395027803004036,0.7440845903578823,0.6508474576271186,432.0,432.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,cough+breath+speech,,compare_is10_top800_lightgbm,800.0,test,,30,70,0.8166641935005193,0.7522060774859163,0.7419993075134788,0.6479750778816199,431.0,431.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,catboost_smote_f80,multimodal,,cough+breath+speech,,compare_is10_top800_lightgbm,800.0,test,,31,70,0.8154028787653955,0.7542369938291171,0.7503709749220953,0.6615969581749049,431.0,431.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,32,70,0.8152173913043478,0.731538019193935,0.7440845903578823,0.6508474576271186,432.0,432.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,catboost_smote_f80,multimodal,,breath+speech,,compare_is10_top800_lightgbm,800.0,test,,33,70,0.8126786946662722,0.7279895549937114,0.7393522626441882,0.6451612903225806,432.0,432.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,svc_rbf_f60,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,34,70,0.8123842028278889,0.7135940513053497,0.7131643100926377,0.6153846153846154,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,svc_rbf_f60,breath,,,,compare_is10_top800_lightgbm,800.0,test,,35,70,0.8112124282337048,0.6656631023003583,0.705311911998842,0.5984848484848485,435.0,435.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,svc_rbf_f60,cough,,,,compare_is10_top800_lightgbm,800.0,test,,36,70,0.801814275483409,0.7204345246500724,0.7330627834805443,0.6387832699619772,437.0,437.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,lightgbm_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,37,70,0.8016114247117286,0.6859599257075454,0.7193515704154001,0.6188679245283019,435.0,435.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,breath,,,,compare_is10_top800_lightgbm,800.0,test,,38,70,0.7996815747575625,0.6859996308148082,0.7134172818063396,0.6132404181184669,435.0,435.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,lightgbm_smote_f80,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,39,70,0.799390541199415,0.7111241485688913,0.7142735251097025,0.6186186186186187,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,xgboost_smote_f80,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,40,70,0.7894929302779132,0.7085227919176155,0.6956606533398342,0.5994236311239193,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,xgboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,41,70,0.7894774931249096,0.6768465986131158,0.697640758431032,0.584,435.0,435.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_feature_level_fusion,catboost_smote_f80,multimodal,,cough+breath,,compare_is10_top800_lightgbm,800.0,test,,42,70,0.7889078498293516,0.7026580811539884,0.6820941004388104,0.5724137931034483,433.0,433.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,catboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,43,70,0.7815892314372559,0.6701725491313736,0.6963742943986104,0.5846153846153846,435.0,435.0,compare_is10_final_validation_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,lightgbm_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,44,70,0.5365112994350283,0.3655586459343156,0.5033898305084745,0.495697074010327,439.0,439.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,cough,,,,compare_is10_top800_lightgbm,800.0,test,,45,70,0.527542372881356,0.3668229433210205,0.5031426553672316,0.493006993006993,439.0,439.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,46,70,0.5213310580204779,0.331517980428245,0.5047876374668183,0.3478260869565217,437.0,437.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,catboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,47,70,0.5211158192090396,0.3710476195371581,0.501777306967985,0.0136986301369863,439.0,439.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,xgboost_smote_f80,cough,,,,compare_is10_top800_lightgbm,800.0,test,,48,70,0.5206920903954801,0.358255703705611,0.5068973634651601,0.2125603864734299,439.0,439.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,svc_rbf_f60,cough,,,,compare_is10_top800_lightgbm,800.0,test,,49,70,0.509063088512241,0.3701442915042863,0.5229284369114877,0.3598615916955017,439.0,439.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,50,70,0.5038869927948426,0.3551015084202175,0.518202502844141,0.3440860215053763,437.0,437.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,51,70,0.5038869927948426,0.3551015084202175,0.518202502844141,0.3440860215053763,437.0,437.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,catboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,52,70,0.4894875478927203,0.332273793245492,0.5057950191570881,0.4495412844036697,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,lightgbm_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,53,70,0.4847601441031475,0.3186132272932215,0.5,0.495697074010327,437.0,437.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,xgboost_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,54,70,0.4847127417519908,0.3237606682428154,0.4965277777777778,0.493103448275862,437.0,437.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,svc_rbf_f60,speech,,,,compare_is10_top800_lightgbm,800.0,test,,55,70,0.4839780053090634,0.3196765327192316,0.5102389078498294,0.5008695652173913,437.0,437.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,speech,,,,compare_is10_top800_lightgbm,800.0,test,,56,70,0.48388320060675,0.3177114884790136,0.4965277777777778,0.493103448275862,437.0,437.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,xgboost_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,57,70,0.4809147509578543,0.3350103261213817,0.5057231800766283,0.4449648711943794,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,catboost_smote_f80,speech,,,,compare_is10_top800_lightgbm,800.0,test,,58,70,0.4790481607887751,0.3115635203107399,0.4999407470610542,0.4948096885813148,437.0,437.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,top_4_validation_ensemble,breath,,,,compare_is10_top800_lightgbm,800.0,test,,59,70,0.4744971264367816,0.3292662688481773,0.4831896551724138,0.4235294117647059,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,60,70,0.4699233716475096,0.3228700741100631,0.485081417624521,0.4359550561797752,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,61,70,0.4699233716475096,0.3228700741100631,0.485081417624521,0.4359550561797752,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,62,70,0.469492337164751,0.322866649310077,0.4813697318007662,0.4154589371980676,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,63,70,0.469492337164751,0.322866649310077,0.4813697318007662,0.4154589371980676,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,64,70,0.466044061302682,0.3221584795517284,0.4817768199233716,0.443010752688172,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath+speech,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,65,70,0.4658524904214559,0.3219376652133772,0.4783285440613027,0.4411134903640257,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,lightgbm_smote_f80,breath,,,,compare_is10_top800_lightgbm,800.0,test,,66,70,0.465301724137931,0.3214099527219222,0.4870450191570881,0.4514767932489451,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,cough+breath,stacked_logistic_validation,compare_is10_top800_lightgbm,800.0,test,,67,70,0.4649425287356321,0.3210727841642088,0.4818247126436781,0.445859872611465,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,uniform_mean,compare_is10_top800_lightgbm,800.0,test,,68,70,0.4648467432950191,0.3204248964139699,0.4684626436781609,0.3227848101265823,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_multimodal_fusion,strong_baseline_selected_fusion,multimodal,,breath+speech,validation_weighted_auprc,compare_is10_top800_lightgbm,800.0,test,,69,70,0.4648467432950191,0.3204248964139699,0.4684626436781609,0.3227848101265823,434.0,434.0,compare_is10_shuffle_retrain_metrics
compare_is10_time_stratified_participant_split,strong_audio_modality,svc_rbf_f60,breath,,,,compare_is10_top800_lightgbm,800.0,test,,70,70,0.460955459770115,0.3202214825865253,0.4752634099616858,0.460348162475822,434.0,434.0,compare_is10_shuffle_retrain_metrics
sota_internal_protocol,sota_ssl_branch,microsoft/wavlm-base-plus,cough,shallow_cough,,,,,test,,1,4,0.7897812971342384,0.7306182292276762,0.712575414781297,0.6138613861386139,310.0,310.0,sota_ssl_metrics_practical_wavlm_cough
sota_internal_protocol,sota_ssl_branch,microsoft/wavlm-base-plus,cough,heavy_cough,,,,,test,,2,4,0.7887945192623529,0.6955458555659949,0.7299985922762893,0.6355140186915887,312.0,312.0,sota_ssl_metrics_practical_wavlm_cough
sota_internal_protocol,sota_ssl_branch,microsoft/wavlm-base-plus,cough,heavy_cough,,,,,test,,3,4,0.7884660503965089,0.7034062317701324,0.7046126413589227,0.6,312.0,312.0,deep_external_wavlm_cough_metrics
sota_internal_protocol,sota_ssl_branch,microsoft/wavlm-base-plus,cough,shallow_cough,,,,,test,,4,4,0.7876131221719457,0.7315990239672899,0.7130467571644042,0.6175115207373272,310.0,310.0,deep_external_wavlm_cough_metrics
,metadata_confounding,metadata_confounding_logistic_regression,metadata,,,,full_safe_metadata,,test,full_safe_metadata,1,3,0.9638209444486256,0.9276594487348628,0.8897845011414667,0.8489054991991457,2862.0,,metadata_permutation_importance_metrics
,metadata_confounding,metadata_confounding_logistic_regression,metadata,,,,symptoms_only,,test,symptoms_only,2,3,0.93172273650937,0.8977476322248188,0.9117182208173402,0.8761904761904762,2862.0,,metadata_permutation_importance_metrics
,metadata_confounding,metadata_confounding_logistic_regression,metadata,,,,demographic_protocol_only,,test,demographic_protocol_only,3,3,0.9137823380692351,0.7370032811410646,0.8271292742279421,0.7507029053420806,2862.0,,metadata_permutation_importance_metrics
